ISO,Year,Month,Zone,Zone_Name,Avg_DA_LMP
MISO,2020,12,ILLINOIS,IL,24.6
MISO,2020,12,INDIANA,IN,24.39
MISO,2020,12,LOUISIANA,LA,25.25
MISO,2020,12,MICHIGAN,MI,24.53
MISO,2020,12,MINN,MN,21.26
MISO,2020,12,TEXAS,TX,24.52
MISO,2021,1,ARKANSAS,AR,23.75
MISO,2021,1,ILLINOIS,IL,24.9
MISO,2021,1,INDIANA,IN,25.77
MISO,2021,1,LOUISIANA,LA,23.71
MISO,2021,1,MICHIGAN,MI,24.45
MISO,2021,1,MINN,MN,21.56
MISO,2021,1,TEXAS,TX,23.89
MISO,2021,2,ARKANSAS,AR,68.57
MISO,2021,2,ILLINOIS,IL,61.8
MISO,2021,2,INDIANA,IN,61.75
MISO,2021,2,LOUISIANA,LA,53.42
MISO,2021,2,MICHIGAN,MI,57.17
MISO,2021,2,MINN,MN,71.53
MISO,2021,2,TEXAS,TX,113.68
MISO,2021,3,ARKANSAS,AR,24.87
MISO,2021,3,ILLINOIS,IL,23.02
MISO,2021,3,INDIANA,IN,23.76
MISO,2021,3,LOUISIANA,LA,27.1
MISO,2021,3,MICHIGAN,MI,22.04
MISO,2021,3,MINN,MN,18.24
MISO,2021,3,TEXAS,TX,27.18
MISO,2021,4,ARKANSAS,AR,24.84
MISO,2021,4,ILLINOIS,IL,26.76
MISO,2021,4,INDIANA,IN,28.25
MISO,2021,4,LOUISIANA,LA,27.46
MISO,2021,4,MICHIGAN,MI,26.72
MISO,2021,4,MINN,MN,25.54
MISO,2021,4,TEXAS,TX,27.13
MISO,2021,5,ARKANSAS,AR,27.01
MISO,2021,5,ILLINOIS,IL,26.76
MISO,2021,5,INDIANA,IN,27.23
MISO,2021,5,LOUISIANA,LA,28.23
MISO,2021,5,MICHIGAN,MI,27.36
MISO,2021,5,MINN,MN,25.1
MISO,2021,5,TEXAS,TX,27.93
MISO,2021,6,ARKANSAS,AR,29.96
MISO,2021,6,ILLINOIS,IL,32.73
MISO,2021,6,INDIANA,IN,34.11
MISO,2021,6,LOUISIANA,LA,32.89
MISO,2021,6,MICHIGAN,MI,34.37
MISO,2021,6,MINN,MN,37.85
MISO,2021,6,TEXAS,TX,32.4
MISO,2021,7,ARKANSAS,AR,33.66
MISO,2021,7,ILLINOIS,IL,36.71
MISO,2021,7,INDIANA,IN,37.76
MISO,2021,7,LOUISIANA,LA,35.56
MISO,2021,7,MICHIGAN,MI,38.34
MISO,2021,7,MINN,MN,37.96
MISO,2021,7,TEXAS,TX,35.37
MISO,2021,8,ARKANSAS,AR,36.37
MISO,2021,8,ILLINOIS,IL,42.59
MISO,2021,8,INDIANA,IN,44.18
MISO,2021,8,LOUISIANA,LA,38.69
MISO,2021,8,MICHIGAN,MI,43.73
MISO,2021,8,MINN,MN,36.94
MISO,2021,8,TEXAS,TX,38.01
MISO,2021,9,ARKANSAS,AR,41.08
MISO,2021,9,ILLINOIS,IL,44.12
MISO,2021,9,INDIANA,IN,45.12
MISO,2021,9,LOUISIANA,LA,42.26
MISO,2021,9,MICHIGAN,MI,46.45
MISO,2021,9,MINN,MN,39.22
MISO,2021,9,TEXAS,TX,43.8
MISO,2021,10,ARKANSAS,AR,51.23
MISO,2021,10,ILLINOIS,IL,57.76
MISO,2021,10,INDIANA,IN,58.07
MISO,2021,10,LOUISIANA,LA,53.55
MISO,2021,10,MICHIGAN,MI,56.95
MISO,2021,10,MINN,MN,53.15
MISO,2021,10,TEXAS,TX,53.81
MISO,2021,11,ARKANSAS,AR,47.76
MISO,2021,11,ILLINOIS,IL,55.05
MISO,2021,11,INDIANA,IN,64.61
MISO,2021,11,LOUISIANA,LA,49.06
MISO,2021,11,MICHIGAN,MI,54.45
MISO,2021,11,MINN,MN,44.62
MISO,2021,11,TEXAS,TX,49.61
MISO,2021,12,ARKANSAS,AR,34.69
MISO,2021,12,ILLINOIS,IL,35.39
MISO,2021,12,INDIANA,IN,43.28
MISO,2021,12,LOUISIANA,LA,35.78
MISO,2021,12,MICHIGAN,MI,38.15
MISO,2021,12,MINN,MN,38.28
MISO,2021,12,TEXAS,TX,35.04
MISO,2022,1,ARKANSAS,AR,35.51
MISO,2022,1,ILLINOIS,IL,44.76
MISO,2022,1,INDIANA,IN,52.61
MISO,2022,1,LOUISIANA,LA,37.32
MISO,2022,1,MICHIGAN,MI,49.38
MISO,2022,1,MINN,MN,37.93
MISO,2022,1,TEXAS,TX,36.35
MISO,2022,2,ARKANSAS,AR,39.12
MISO,2022,2,ILLINOIS,IL,44.85
MISO,2022,2,INDIANA,IN,49.53
MISO,2022,2,LOUISIANA,LA,40.91
MISO,2022,2,MICHIGAN,MI,47.03
MISO,2022,2,MINN,MN,38.32
MISO,2022,2,TEXAS,TX,40.7
MISO,2022,3,ARKANSAS,AR,42.42
MISO,2022,3,ILLINOIS,IL,40.07
MISO,2022,3,INDIANA,IN,49.5
MISO,2022,3,LOUISIANA,LA,44.79
MISO,2022,3,MICHIGAN,MI,45.76
MISO,2022,3,MINN,MN,33.27
MISO,2022,3,TEXAS,TX,47.1
MISO,2022,4,ARKANSAS,AR,61.47
MISO,2022,4,ILLINOIS,IL,60.92
MISO,2022,4,INDIANA,IN,67.19
MISO,2022,4,LOUISIANA,LA,65.48
MISO,2022,4,MICHIGAN,MI,63.8
MISO,2022,4,MINN,MN,43.57
MISO,2022,4,TEXAS,TX,63.9
MISO,2022,5,ARKANSAS,AR,77.41
MISO,2022,5,ILLINOIS,IL,74.75
MISO,2022,5,INDIANA,IN,77.18
MISO,2022,5,LOUISIANA,LA,81.61
MISO,2022,5,MICHIGAN,MI,77.56
MISO,2022,5,MINN,MN,48.47
MISO,2022,5,TEXAS,TX,81.45
MISO,2022,6,ARKANSAS,AR,73.76
MISO,2022,6,ILLINOIS,IL,85.06
MISO,2022,6,INDIANA,IN,90.01
MISO,2022,6,LOUISIANA,LA,86.06
MISO,2022,6,MICHIGAN,MI,89.05
MISO,2022,6,MINN,MN,51.79
MISO,2022,6,TEXAS,TX,81.51
MISO,2022,7,ARKANSAS,AR,73.51
MISO,2022,7,ILLINOIS,IL,84.81
MISO,2022,7,INDIANA,IN,88.84
MISO,2022,7,LOUISIANA,LA,79.57
MISO,2022,7,MICHIGAN,MI,85.88
MISO,2022,7,MINN,MN,56.7
MISO,2022,7,TEXAS,TX,77.25
MISO,2022,8,ARKANSAS,AR,78.3
MISO,2022,8,ILLINOIS,IL,92.89
MISO,2022,8,INDIANA,IN,97.92
MISO,2022,8,LOUISIANA,LA,79.85
MISO,2022,8,MICHIGAN,MI,95.25
MISO,2022,8,MINN,MN,66.09
MISO,2022,8,TEXAS,TX,79.47
MISO,2022,9,ARKANSAS,AR,68.82
MISO,2022,9,ILLINOIS,IL,74.43
MISO,2022,9,INDIANA,IN,83.46
MISO,2022,9,LOUISIANA,LA,72.43
MISO,2022,9,MICHIGAN,MI,77.87
MISO,2022,9,MINN,MN,54.85
MISO,2022,9,TEXAS,TX,72.97
MISO,2022,10,ARKANSAS,AR,52.34
MISO,2022,10,ILLINOIS,IL,48.09
MISO,2022,10,INDIANA,IN,58.61
MISO,2022,10,LOUISIANA,LA,53.97
MISO,2022,10,MICHIGAN,MI,51.56
MISO,2022,10,MINN,MN,40.06
MISO,2022,10,TEXAS,TX,53.58
MISO,2022,11,ARKANSAS,AR,50.5
MISO,2022,11,ILLINOIS,IL,44.27
MISO,2022,11,INDIANA,IN,55.42
MISO,2022,11,LOUISIANA,LA,52.28
MISO,2022,11,MICHIGAN,MI,49.71
MISO,2022,11,MINN,MN,29.99
MISO,2022,11,TEXAS,TX,50.49
MISO,2022,12,ARKANSAS,AR,62.41
MISO,2022,12,ILLINOIS,IL,60.49
MISO,2022,12,INDIANA,IN,70.92
MISO,2022,12,LOUISIANA,LA,56.23
MISO,2022,12,MICHIGAN,MI,61.51
MISO,2022,12,MINN,MN,40.67
MISO,2022,12,TEXAS,TX,54.65
MISO,2023,1,ARKANSAS,AR,27.44
MISO,2023,1,ILLINOIS,IL,34.65
MISO,2023,1,INDIANA,IN,37.46
MISO,2023,1,LOUISIANA,LA,29.34
MISO,2023,1,MICHIGAN,MI,35.82
MISO,2023,1,MINN,MN,30.02
MISO,2023,1,TEXAS,TX,28.64
MISO,2023,2,ARKANSAS,AR,23.18
MISO,2023,2,ILLINOIS,IL,26.51
MISO,2023,2,INDIANA,IN,29.36
MISO,2023,2,LOUISIANA,LA,24.12
MISO,2023,2,MICHIGAN,MI,27.76
MISO,2023,2,MINN,MN,20.55
MISO,2023,2,TEXAS,TX,23.91
MISO,2023,3,ARKANSAS,AR,25.01
MISO,2023,3,ILLINOIS,IL,24.57
MISO,2023,3,INDIANA,IN,30.75
MISO,2023,3,LOUISIANA,LA,27.77
MISO,2023,3,MICHIGAN,MI,28.29
MISO,2023,3,MINN,MN,25.62
MISO,2023,3,TEXAS,TX,27.41
MISO,2023,4,ARKANSAS,AR,25.64
MISO,2023,4,ILLINOIS,IL,21.55
MISO,2023,4,INDIANA,IN,32.45
MISO,2023,4,LOUISIANA,LA,26.97
MISO,2023,4,MICHIGAN,MI,28.49
MISO,2023,4,MINN,MN,22.89
MISO,2023,4,TEXAS,TX,26.84
MISO,2023,5,ARKANSAS,AR,25.04
MISO,2023,5,ILLINOIS,IL,27.49
MISO,2023,5,INDIANA,IN,34.4
MISO,2023,5,LOUISIANA,LA,28.33
MISO,2023,5,MICHIGAN,MI,28.86
MISO,2023,5,MINN,MN,23.52
MISO,2023,5,TEXAS,TX,27.98
MISO,2023,6,ARKANSAS,AR,26.5
MISO,2023,6,ILLINOIS,IL,28.52
MISO,2023,6,INDIANA,IN,32.35
MISO,2023,6,LOUISIANA,LA,31.2
MISO,2023,6,MICHIGAN,MI,30.03
MISO,2023,6,MINN,MN,32.18
MISO,2023,6,TEXAS,TX,31.48
MISO,2023,7,ARKANSAS,AR,28.93
MISO,2023,7,ILLINOIS,IL,35.21
MISO,2023,7,INDIANA,IN,36.63
MISO,2023,7,LOUISIANA,LA,32.64
MISO,2023,7,MICHIGAN,MI,36.9
MISO,2023,7,MINN,MN,34.78
MISO,2023,7,TEXAS,TX,36.42
MISO,2023,8,ARKANSAS,AR,31.54
MISO,2023,8,ILLINOIS,IL,32.69
MISO,2023,8,INDIANA,IN,34.3
MISO,2023,8,LOUISIANA,LA,33.52
MISO,2023,8,MICHIGAN,MI,33.6
MISO,2023,8,MINN,MN,35.57
MISO,2023,8,TEXAS,TX,35.9
MISO,2023,9,ARKANSAS,AR,27.1
MISO,2023,9,ILLINOIS,IL,29.89
MISO,2023,9,INDIANA,IN,32.24
MISO,2023,9,LOUISIANA,LA,30.39
MISO,2023,9,MICHIGAN,MI,30.37
MISO,2023,9,MINN,MN,29.08
MISO,2023,9,TEXAS,TX,31.37
MISO,2023,10,ARKANSAS,AR,27.53
MISO,2023,10,ILLINOIS,IL,30.9
MISO,2023,10,INDIANA,IN,34.02
MISO,2023,10,LOUISIANA,LA,29.79
MISO,2023,10,MICHIGAN,MI,31.55
MISO,2023,10,MINN,MN,29.51
MISO,2023,10,TEXAS,TX,30.31
MISO,2023,11,ARKANSAS,AR,26.31
MISO,2023,11,ILLINOIS,IL,29.26
MISO,2023,11,INDIANA,IN,32.59
MISO,2023,11,LOUISIANA,LA,28.05
MISO,2023,11,MICHIGAN,MI,31.26
MISO,2023,11,MINN,MN,30.26
MISO,2023,11,TEXAS,TX,28.2
MISO,2023,12,ARKANSAS,AR,23.5
MISO,2023,12,ILLINOIS,IL,25.9
MISO,2023,12,INDIANA,IN,28.26
MISO,2023,12,LOUISIANA,LA,24.92
MISO,2023,12,MICHIGAN,MI,27.33
MISO,2023,12,MINN,MN,26.62
MISO,2023,12,TEXAS,TX,24.8
MISO,2024,1,ARKANSAS,AR,38.31
MISO,2024,1,ILLINOIS,IL,43.36
MISO,2024,1,INDIANA,IN,49.8
MISO,2024,1,LOUISIANA,LA,41.27
MISO,2024,1,MICHIGAN,MI,46.35
MISO,2024,1,MINN,MN,46.11
MISO,2024,1,TEXAS,TX,43.49
MISO,2024,2,ARKANSAS,AR,17.94
MISO,2024,2,ILLINOIS,IL,22.72
MISO,2024,2,INDIANA,IN,24.78
MISO,2024,2,LOUISIANA,LA,18.79
MISO,2024,2,MICHIGAN,MI,24.73
MISO,2024,2,MINN,MN,23.55
MISO,2024,2,MS,MS,17.64
MISO,2024,2,TEXAS,TX,18.88
MISO,2024,3,ARKANSAS,AR,18.53
MISO,2024,3,ILLINOIS,IL,18.86
MISO,2024,3,INDIANA,IN,22.76
MISO,2024,3,LOUISIANA,LA,19.06
MISO,2024,3,MICHIGAN,MI,22.36
MISO,2024,3,MINN,MN,19.06
MISO,2024,3,MS,MS,18.44
MISO,2024,3,TEXAS,TX,18.86
MISO,2024,4,ARKANSAS,AR,19.43
MISO,2024,4,ILLINOIS,IL,19.27
MISO,2024,4,INDIANA,IN,26.87
MISO,2024,4,LOUISIANA,LA,21.29
MISO,2024,4,MICHIGAN,MI,24.74
MISO,2024,4,MINN,MN,19.85
MISO,2024,4,MS,MS,20.83
MISO,2024,4,TEXAS,TX,20.25
MISO,2024,5,ARKANSAS,AR,25.27
MISO,2024,5,ILLINOIS,IL,24.76
MISO,2024,5,INDIANA,IN,32.45
MISO,2024,5,LOUISIANA,LA,28.2
MISO,2024,5,MICHIGAN,MI,27.99
MISO,2024,5,MINN,MN,23.26
MISO,2024,5,MS,MS,24.75
MISO,2024,5,TEXAS,TX,27.87
MISO,2024,6,ARKANSAS,AR,25.31
MISO,2024,6,ILLINOIS,IL,29.56
MISO,2024,6,INDIANA,IN,31.8
MISO,2024,6,LOUISIANA,LA,27.84
MISO,2024,6,MICHIGAN,MI,30.4
MISO,2024,6,MINN,MN,21.75
MISO,2024,6,MS,MS,25.93
MISO,2024,6,TEXAS,TX,28.94
MISO,2024,7,ARKANSAS,AR,23.48
MISO,2024,7,ILLINOIS,IL,32.79
MISO,2024,7,INDIANA,IN,34.96
MISO,2024,7,LOUISIANA,LA,25.43
MISO,2024,7,MICHIGAN,MI,34.23
MISO,2024,7,MINN,MN,32.54
MISO,2024,7,MS,MS,24.34
MISO,2024,7,TEXAS,TX,25.55
MISO,2024,8,ARKANSAS,AR,23.82
MISO,2024,8,ILLINOIS,IL,29.79
MISO,2024,8,INDIANA,IN,32.03
MISO,2024,8,LOUISIANA,LA,25.52
MISO,2024,8,MICHIGAN,MI,31.34
MISO,2024,8,MINN,MN,27.74
MISO,2024,8,MS,MS,23.86
MISO,2024,8,TEXAS,TX,26.28
MISO,2024,9,ARKANSAS,AR,23.85
MISO,2024,9,ILLINOIS,IL,27.5
MISO,2024,9,INDIANA,IN,29.7
MISO,2024,9,LOUISIANA,LA,26.15
MISO,2024,9,MICHIGAN,MI,28.7
MISO,2024,9,MINN,MN,27.77
MISO,2024,9,MS,MS,24.2
MISO,2024,9,TEXAS,TX,24.66
MISO,2024,10,ARKANSAS,AR,25.44
MISO,2024,10,ILLINOIS,IL,25.51
MISO,2024,10,INDIANA,IN,29.17
MISO,2024,10,LOUISIANA,LA,27.87
MISO,2024,10,MICHIGAN,MI,27.62
MISO,2024,10,MINN,MN,24.73
MISO,2024,10,MS,MS,26.38
MISO,2024,10,TEXAS,TX,26.33
MISO,2024,11,ARKANSAS,AR,22.39
MISO,2024,11,ILLINOIS,IL,24.89
MISO,2024,11,INDIANA,IN,26.92
MISO,2024,11,LOUISIANA,LA,25.24
MISO,2024,11,MICHIGAN,MI,26.69
MISO,2024,11,MINN,MN,25.47
MISO,2024,11,MS,MS,23.56
MISO,2024,11,TEXAS,TX,23.56
MISO,2024,12,ARKANSAS,AR,27.64
MISO,2024,12,ILLINOIS,IL,30.69
MISO,2024,12,INDIANA,IN,33.6
MISO,2024,12,LOUISIANA,LA,29.79
MISO,2024,12,MICHIGAN,MI,32.71
MISO,2024,12,MINN,MN,34.2
MISO,2024,12,MS,MS,27.88
MISO,2024,12,TEXAS,TX,28.79
MISO,2025,1,ARKANSAS,AR,41.8
MISO,2025,1,ILLINOIS,IL,45.2
MISO,2025,1,INDIANA,IN,50.33
MISO,2025,1,LOUISIANA,LA,44.45
MISO,2025,1,MICHIGAN,MI,47.91
MISO,2025,1,MINN,MN,43.06
MISO,2025,1,MS,MS,42.03
MISO,2025,1,TEXAS,TX,42.18
MISO,2025,2,ARKANSAS,AR,39.86
MISO,2025,2,ILLINOIS,IL,43.58
MISO,2025,2,INDIANA,IN,47.47
MISO,2025,2,LOUISIANA,LA,42.86
MISO,2025,2,MICHIGAN,MI,47.34
MISO,2025,2,MINN,MN,41.06
MISO,2025,2,MS,MS,41.17
MISO,2025,2,TEXAS,TX,41.83
MISO,2025,3,ARKANSAS,AR,33.78
MISO,2025,3,ILLINOIS,IL,31.09
MISO,2025,3,INDIANA,IN,36.98
MISO,2025,3,LOUISIANA,LA,38.95
MISO,2025,3,MICHIGAN,MI,37.79
MISO,2025,3,MINN,MN,28.72
MISO,2025,3,MS,MS,34.91
MISO,2025,3,TEXAS,TX,38.28
MISO,2025,4,ARKANSAS,AR,30.13
MISO,2025,4,ILLINOIS,IL,27.75
MISO,2025,4,INDIANA,IN,37.93
MISO,2025,4,LOUISIANA,LA,35.68
MISO,2025,4,MICHIGAN,MI,36.3
MISO,2025,4,MINN,MN,31.04
MISO,2025,4,MS,MS,33.11
MISO,2025,4,TEXAS,TX,38.09
MISO,2025,5,ARKANSAS,AR,32.16
MISO,2025,5,ILLINOIS,IL,31.06
MISO,2025,5,INDIANA,IN,34.5
MISO,2025,5,LOUISIANA,LA,54.54
MISO,2025,5,MICHIGAN,MI,33.84
MISO,2025,5,MINN,MN,31.92
MISO,2025,5,MS,MS,29.25
MISO,2025,5,TEXAS,TX,35.91
MISO,2025,6,ARKANSAS,AR,32.49
MISO,2025,6,ILLINOIS,IL,42.33
MISO,2025,6,INDIANA,IN,45.32
MISO,2025,6,LOUISIANA,LA,35.75
MISO,2025,6,MICHIGAN,MI,45.1
MISO,2025,6,MINN,MN,47.04
MISO,2025,6,MS,MS,33.38
MISO,2025,6,TEXAS,TX,34.32
MISO,2025,7,ARKANSAS,AR,34.53
MISO,2025,7,ILLINOIS,IL,55.57
MISO,2025,7,INDIANA,IN,58.55
MISO,2025,7,LOUISIANA,LA,38.24
MISO,2025,7,MICHIGAN,MI,58.41
MISO,2025,7,MINN,MN,59.73
MISO,2025,7,MS,MS,35.84
MISO,2025,7,TEXAS,TX,37.37
MISO,2025,8,ARKANSAS,AR,27.73
MISO,2025,8,ILLINOIS,IL,39.6
MISO,2025,8,INDIANA,IN,41.35
MISO,2025,8,LOUISIANA,LA,30.6
MISO,2025,8,MICHIGAN,MI,41.82
MISO,2025,8,MINN,MN,48.22
MISO,2025,8,MS,MS,28.42
MISO,2025,8,TEXAS,TX,30.17
MISO,2025,9,ARKANSAS,AR,30.29
MISO,2025,9,ILLINOIS,IL,37.45
MISO,2025,9,INDIANA,IN,39.84
MISO,2025,9,LOUISIANA,LA,33.58
MISO,2025,9,MICHIGAN,MI,38.88
MISO,2025,9,MINN,MN,43.9
MISO,2025,9,MS,MS,31.91
MISO,2025,9,TEXAS,TX,34.73
MISO,2025,10,ARKANSAS,AR,29.41
MISO,2025,10,ILLINOIS,IL,33.59
MISO,2025,10,INDIANA,IN,40.67
MISO,2025,10,LOUISIANA,LA,33.13
MISO,2025,10,MICHIGAN,MI,39.34
MISO,2025,10,MINN,MN,35.8
MISO,2025,10,MS,MS,30.22
MISO,2025,10,TEXAS,TX,34.62
MISO,2025,11,ARKANSAS,AR,33.68
MISO,2025,11,ILLINOIS,IL,33.92
MISO,2025,11,INDIANA,IN,41.82
MISO,2025,11,LOUISIANA,LA,35.21
MISO,2025,11,MICHIGAN,MI,41.33
MISO,2025,11,MINN,MN,36.04
MISO,2025,11,MS,MS,33.72
MISO,2025,11,TEXAS,TX,36.04
MISO,2025,12,ARKANSAS,AR,34.29
MISO,2025,12,ILLINOIS,IL,41.98
MISO,2025,12,INDIANA,IN,48.29
MISO,2025,12,LOUISIANA,LA,37.21
MISO,2025,12,MICHIGAN,MI,49.19
MISO,2025,12,MINN,MN,45.85
MISO,2025,12,MS,MS,36.53
MISO,2025,12,TEXAS,TX,37.45
ERCOT,2019,1,AEN,AEN,25.13
ERCOT,2019,1,CPS,CPS,26.79
ERCOT,2019,1,HOUSTON,HOUSTON,25.55
ERCOT,2019,1,LCRA,LCRA,24.95
ERCOT,2019,1,NORTH,NORTH,24.36
ERCOT,2019,1,RAYBN,RAYBN,24.4
ERCOT,2019,1,SOUTH,SOUTH,27.04
ERCOT,2019,1,WEST,WEST,28.63
ERCOT,2019,2,AEN,AEN,21.51
ERCOT,2019,2,CPS,CPS,24.11
ERCOT,2019,2,HOUSTON,HOUSTON,21.64
ERCOT,2019,2,LCRA,LCRA,21.67
ERCOT,2019,2,NORTH,NORTH,20.85
ERCOT,2019,2,RAYBN,RAYBN,21.07
ERCOT,2019,2,SOUTH,SOUTH,23.73
ERCOT,2019,2,WEST,WEST,22.8
ERCOT,2019,3,AEN,AEN,27.74
ERCOT,2019,3,CPS,CPS,29.35
ERCOT,2019,3,HOUSTON,HOUSTON,28.08
ERCOT,2019,3,LCRA,LCRA,27.65
ERCOT,2019,3,NORTH,NORTH,28.59
ERCOT,2019,3,RAYBN,RAYBN,29.81
ERCOT,2019,3,SOUTH,SOUTH,30.53
ERCOT,2019,3,WEST,WEST,31.28
ERCOT,2019,4,AEN,AEN,23.27
ERCOT,2019,4,CPS,CPS,25.36
ERCOT,2019,4,HOUSTON,HOUSTON,24.26
ERCOT,2019,4,LCRA,LCRA,23.31
ERCOT,2019,4,NORTH,NORTH,23.72
ERCOT,2019,4,RAYBN,RAYBN,25
ERCOT,2019,4,SOUTH,SOUTH,27.15
ERCOT,2019,4,WEST,WEST,21.7
ERCOT,2019,5,AEN,AEN,24.68
ERCOT,2019,5,CPS,CPS,26.25
ERCOT,2019,5,HOUSTON,HOUSTON,25.15
ERCOT,2019,5,LCRA,LCRA,24.51
ERCOT,2019,5,NORTH,NORTH,24.01
ERCOT,2019,5,RAYBN,RAYBN,24.79
ERCOT,2019,5,SOUTH,SOUTH,27.21
ERCOT,2019,5,WEST,WEST,28.85
ERCOT,2019,6,AEN,AEN,24.42
ERCOT,2019,6,CPS,CPS,26.39
ERCOT,2019,6,HOUSTON,HOUSTON,27.23
ERCOT,2019,6,LCRA,LCRA,24.52
ERCOT,2019,6,NORTH,NORTH,25.21
ERCOT,2019,6,RAYBN,RAYBN,25.46
ERCOT,2019,6,SOUTH,SOUTH,27.26
ERCOT,2019,6,WEST,WEST,32.03
ERCOT,2019,7,AEN,AEN,29.71
ERCOT,2019,7,CPS,CPS,30.67
ERCOT,2019,7,HOUSTON,HOUSTON,30.01
ERCOT,2019,7,LCRA,LCRA,29.75
ERCOT,2019,7,NORTH,NORTH,29.83
ERCOT,2019,7,RAYBN,RAYBN,30.03
ERCOT,2019,7,SOUTH,SOUTH,31.13
ERCOT,2019,7,WEST,WEST,32.08
ERCOT,2019,8,AEN,AEN,126.53
ERCOT,2019,8,CPS,CPS,127.7
ERCOT,2019,8,HOUSTON,HOUSTON,126.69
ERCOT,2019,8,LCRA,LCRA,126.67
ERCOT,2019,8,NORTH,NORTH,126.6
ERCOT,2019,8,RAYBN,RAYBN,126.9
ERCOT,2019,8,SOUTH,SOUTH,127.11
ERCOT,2019,8,WEST,WEST,128.88
ERCOT,2019,9,AEN,AEN,80.17
ERCOT,2019,9,CPS,CPS,82.44
ERCOT,2019,9,HOUSTON,HOUSTON,80.78
ERCOT,2019,9,LCRA,LCRA,82.47
ERCOT,2019,9,NORTH,NORTH,80.77
ERCOT,2019,9,RAYBN,RAYBN,80.7
ERCOT,2019,9,SOUTH,SOUTH,81.01
ERCOT,2019,9,WEST,WEST,83.47
ERCOT,2019,10,AEN,AEN,29.28
ERCOT,2019,10,CPS,CPS,33.55
ERCOT,2019,10,HOUSTON,HOUSTON,30.64
ERCOT,2019,10,LCRA,LCRA,29.02
ERCOT,2019,10,NORTH,NORTH,28.73
ERCOT,2019,10,RAYBN,RAYBN,28.55
ERCOT,2019,10,SOUTH,SOUTH,32.94
ERCOT,2019,10,WEST,WEST,49.38
ERCOT,2019,11,AEN,AEN,24.41
ERCOT,2019,11,CPS,CPS,25.58
ERCOT,2019,11,HOUSTON,HOUSTON,24.18
ERCOT,2019,11,LCRA,LCRA,24.49
ERCOT,2019,11,NORTH,NORTH,24.15
ERCOT,2019,11,RAYBN,RAYBN,24.52
ERCOT,2019,11,SOUTH,SOUTH,25.8
ERCOT,2019,11,WEST,WEST,49.35
ERCOT,2019,12,AEN,AEN,19.05
ERCOT,2019,12,CPS,CPS,20
ERCOT,2019,12,HOUSTON,HOUSTON,18.92
ERCOT,2019,12,LCRA,LCRA,19.46
ERCOT,2019,12,NORTH,NORTH,19.01
ERCOT,2019,12,RAYBN,RAYBN,19.09
ERCOT,2019,12,SOUTH,SOUTH,19.79
ERCOT,2019,12,WEST,WEST,39.5
ERCOT,2020,1,AEN,AEN,17.23
ERCOT,2020,1,CPS,CPS,17.8
ERCOT,2020,1,HOUSTON,HOUSTON,17.22
ERCOT,2020,1,LCRA,LCRA,17.15
ERCOT,2020,1,NORTH,NORTH,17.19
ERCOT,2020,1,RAYBN,RAYBN,17.44
ERCOT,2020,1,SOUTH,SOUTH,17.53
ERCOT,2020,1,WEST,WEST,23.47
ERCOT,2020,2,AEN,AEN,18.65
ERCOT,2020,2,CPS,CPS,19.57
ERCOT,2020,2,HOUSTON,HOUSTON,17.76
ERCOT,2020,2,LCRA,LCRA,18.73
ERCOT,2020,2,NORTH,NORTH,17.9
ERCOT,2020,2,RAYBN,RAYBN,18.22
ERCOT,2020,2,SOUTH,SOUTH,19.2
ERCOT,2020,2,WEST,WEST,53.41
ERCOT,2020,3,AEN,AEN,23.53
ERCOT,2020,3,CPS,CPS,24.46
ERCOT,2020,3,HOUSTON,HOUSTON,24.2
ERCOT,2020,3,LCRA,LCRA,23.84
ERCOT,2020,3,NORTH,NORTH,23.5
ERCOT,2020,3,RAYBN,RAYBN,24.34
ERCOT,2020,3,SOUTH,SOUTH,23.44
ERCOT,2020,3,WEST,WEST,66.71
ERCOT,2020,4,AEN,AEN,21.45
ERCOT,2020,4,CPS,CPS,21.65
ERCOT,2020,4,HOUSTON,HOUSTON,20.93
ERCOT,2020,4,LCRA,LCRA,21.12
ERCOT,2020,4,NORTH,NORTH,20.24
ERCOT,2020,4,RAYBN,RAYBN,20.87
ERCOT,2020,4,SOUTH,SOUTH,21.6
ERCOT,2020,4,WEST,WEST,22.2
ERCOT,2020,5,AEN,AEN,18.8
ERCOT,2020,5,CPS,CPS,19.89
ERCOT,2020,5,HOUSTON,HOUSTON,19.81
ERCOT,2020,5,LCRA,LCRA,18.74
ERCOT,2020,5,NORTH,NORTH,18.49
ERCOT,2020,5,RAYBN,RAYBN,18.55
ERCOT,2020,5,SOUTH,SOUTH,20.1
ERCOT,2020,5,WEST,WEST,19.19
ERCOT,2020,6,AEN,AEN,18.83
ERCOT,2020,6,CPS,CPS,19.57
ERCOT,2020,6,HOUSTON,HOUSTON,19.75
ERCOT,2020,6,LCRA,LCRA,18.78
ERCOT,2020,6,NORTH,NORTH,19.44
ERCOT,2020,6,RAYBN,RAYBN,19.23
ERCOT,2020,6,SOUTH,SOUTH,19.23
ERCOT,2020,6,WEST,WEST,18.71
ERCOT,2020,7,AEN,AEN,22.01
ERCOT,2020,7,CPS,CPS,22.73
ERCOT,2020,7,HOUSTON,HOUSTON,24.07
ERCOT,2020,7,LCRA,LCRA,22.65
ERCOT,2020,7,NORTH,NORTH,23.35
ERCOT,2020,7,RAYBN,RAYBN,23.3
